,Name,2020 Rank,2019 Rank,2018 Rank,2017 Rank,2016 Rank,2015 Rank,2014 Rank,2013 Rank,2012 Rank,2011 Rank,2010 Rank,2009 Rank,2008 Rank,2007 Rank,2006 Rank,2005 Rank,2004 Rank,2003 Rank,2002 Rank,2001 Rank,2000 Rank
292,ABDULRAHMAN,627.0,813.0,777.0,779.0,608.0,565.0,574.0,595.0,577.0,565.0,486.0,589.0,597.0,638.0,698.0,557.0,566.0,599.0,656.0,842.0,1002.0
293,ABDULREHMAN,4813.0,4813.0,4813.0,4813.0,4023.0,3908.0,2690.0,3822.0,4805.0,2613.0,4678.0,4527.0,4813.0,4813.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
295,ABDULSALAM,4608.0,3937.0,4813.0,3996.0,4810.0,4813.0,2964.0,3315.0,4813.0,4647.0,2941.0,4813.0,4813.0,4333.0,4813.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
296,ABDULSAMAD,4813.0,4813.0,4813.0,4813.0,4813.0,3908.0,3895.0,3822.0,4805.0,2613.0,3332.0,2837.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
297,ABDULWAHAB,4813.0,4813.0,3959.0,3449.0,2335.0,3004.0,4813.0,4813.0,3039.0,3830.0,4813.0,2544.0,4432.0,2435.0,4813.0,2418.0,2578.0,4813.0,4813.0,4813.0,4813.0
300,ABDUR,1085.0,1056.0,985.0,1021.0,1081.0,888.0,825.0,872.0,754.0,852.0,832.0,923.0,712.0,865.0,832.0,781.0,906.0,813.0,722.0,910.0,817.0
302,ABDUR:RAHEEM,2960.0,3411.0,1991.0,1923.0,2556.0,2150.0,2690.0,2055.0,3039.0,3830.0,3865.0,3227.0,2775.0,2435.0,2087.0,1991.0,3651.0,2857.0,2005.0,2220.0,4813.0
304,ABDUR:RAHMAAN,3848.0,4702.0,4813.0,4813.0,4813.0,2483.0,4813.0,3315.0,4813.0,2194.0,2629.0,2318.0,1953.0,3095.0,2538.0,4813.0,1878.0,2189.0,2636.0,4813.0,4813.0
305,ABDUR:RAHMAN,1111.0,1253.0,1455.0,1021.0,1271.0,950.0,1012.0,976.0,1367.0,1045.0,1201.0,944.0,1294.0,902.0,1048.0,1047.0,1077.0,1629.0,1253.0,1135.0,1096.0
306,ABDUR:REHMAN,4813.0,4813.0,4813.0,3996.0,4810.0,4747.0,3895.0,3822.0,3039.0,4813.0,4813.0,4813.0,3687.0,3589.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
309,ABDURAHMAN,2404.0,1316.0,1991.0,1470.0,1363.0,1121.0,1327.0,1147.0,1051.0,1158.0,1201.0,1099.0,1403.0,926.0,1347.0,1095.0,1410.0,1513.0,2005.0,1286.0,1425.0
310,ABDURRAHEEM,4813.0,4702.0,3011.0,3449.0,2335.0,2020.0,2964.0,1920.0,1852.0,3830.0,3332.0,4527.0,4813.0,4333.0,4813.0,4813.0,2578.0,4813.0,4813.0,4813.0,4813.0
312,ABDURRAHMAAN,4608.0,3937.0,4749.0,4812.0,4023.0,4813.0,2459.0,3822.0,3987.0,3300.0,4678.0,2544.0,4432.0,3589.0,4052.0,3208.0,3009.0,2857.0,1651.0,4813.0,3036.0
313,ABDURRAHMAN,781.0,908.0,932.0,806.0,914.0,765.0,659.0,730.0,821.0,878.0,706.0,760.0,1048.0,1201.0,1016.0,1047.0,1280.0,1011.0,993.0,2220.0,1425.0
315,ABDUS,4813.0,3013.0,4813.0,4813.0,4813.0,3373.0,3895.0,2403.0,2721.0,2390.0,3332.0,2837.0,4813.0,2023.0,2282.0,2754.0,2578.0,2189.0,3225.0,2587.0,1425.0
316,ABDUS:SAMAD,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4813.0,4813.0,4527.0,4432.0,4813.0,4052.0,4813.0,4813.0,3467.0,4813.0,2587.0,4813.0
321,ABE,2076.0,3013.0,2259.0,1812.0,1903.0,2020.0,1935.0,2055.0,1852.0,2194.0,2400.0,3227.0,2775.0,3095.0,2282.0,3208.0,1732.0,3467.0,3225.0,1949.0,2142.0
322,ABED,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4813.0,4813.0,4813.0,4813.0,3865.0,4527.0,4813.0,4333.0,4813.0,4813.0,4813.0,2189.0,3225.0,4813.0,4813.0
325,ABEER,4608.0,3937.0,3959.0,3996.0,2804.0,2483.0,4632.0,3315.0,3987.0,3830.0,3332.0,4813.0,4813.0,4333.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
326,ABEL,210.0,224.0,220.0,196.0,227.0,290.0,335.0,379.0,549.0,501.0,653.0,848.0,775.0,698.0,608.0,891.0,731.0,976.0,950.0,1078.0,794.0
330,ABHAY,3848.0,2488.0,3412.0,3040.0,2804.0,2020.0,2459.0,3315.0,1756.0,1909.0,1801.0,2837.0,1953.0,2211.0,2087.0,2754.0,2070.0,1771.0,1128.0,1078.0,4813.0
331,ABHI,4608.0,4813.0,4813.0,4813.0,4023.0,3908.0,4813.0,4813.0,2721.0,4647.0,4813.0,4527.0,4813.0,4813.0,3385.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
336,ABHIJOT,4813.0,4813.0,4813.0,4813.0,3478.0,4813.0,3362.0,2954.0,3987.0,2390.0,3865.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
338,ABHIMANYU,4608.0,3937.0,4813.0,3996.0,3478.0,4813.0,2690.0,4685.0,4805.0,4647.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
339,ABHINAV,4813.0,4702.0,2693.0,3449.0,2335.0,1586.0,2459.0,2055.0,1430.0,1209.0,2400.0,2126.0,1294.0,1506.0,1469.0,1534.0,1878.0,3467.0,2636.0,4813.0,4813.0
340,ABHIRAJ,3334.0,4813.0,4813.0,4813.0,4810.0,4813.0,3362.0,3822.0,3416.0,2613.0,4813.0,3227.0,4813.0,4813.0,4052.0,4813.0,2578.0,3467.0,4813.0,4813.0,4813.0
341,ABHIRAM,3334.0,3411.0,4813.0,2324.0,2556.0,2707.0,4813.0,4685.0,4813.0,3300.0,2941.0,2837.0,4432.0,3589.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
342,ABHISHEK,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3416.0,3300.0,3332.0,4527.0,4432.0,2211.0,1744.0,1851.0,1498.0,1771.0,1651.0,1286.0,1096.0
344,ABID,2404.0,3411.0,1875.0,1812.0,1498.0,3004.0,2079.0,1617.0,1507.0,2039.0,1241.0,1133.0,964.0,1252.0,847.0,807.0,1110.0,865.0,824.0,1027.0,848.0
347,ABIDUR,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3830.0,4813.0,4813.0,3158.0,4333.0,2870.0,3208.0,4813.0,3467.0,2636.0,3134.0,2501.0
349,ABIEL,3848.0,4813.0,3959.0,3040.0,3478.0,4747.0,4813.0,4813.0,3416.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
355,ABINASH,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3362.0,4813.0,3039.0,3830.0,4813.0,4527.0,4813.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,3036.0
359,ABIOLA,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3744.0,4813.0,3589.0,4052.0,2754.0,3651.0,4813.0,4813.0,4813.0,3036.0
360,ABIR,2228.0,2728.0,2445.0,2512.0,3079.0,2319.0,2459.0,3822.0,2270.0,2039.0,2629.0,3227.0,1596.0,1756.0,2087.0,3849.0,2304.0,2857.0,2254.0,3134.0,2142.0
365,ABISHAN,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,2964.0,4813.0,4813.0,3830.0,2941.0,3227.0,2507.0,3589.0,4052.0,3208.0,4813.0,3467.0,3225.0,4813.0,4813.0
367,ABISHEK,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4527.0,3687.0,4333.0,3385.0,4813.0,3651.0,4813.0,2254.0,4813.0,4813.0
370,ABNER,4608.0,3411.0,2693.0,3040.0,2556.0,4813.0,4813.0,2660.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,4813.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
372,ABOUBACAR,3334.0,4702.0,4749.0,4813.0,4023.0,4813.0,4813.0,2954.0,3416.0,4813.0,4678.0,4527.0,4813.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
375,ABRAHAM,456.0,512.0,504.0,454.0,493.0,470.0,475.0,555.0,592.0,546.0,513.0,481.0,523.0,543.0,523.0,477.0,374.0,473.0,463.0,406.0,381.0
376,ABRAHIM,4813.0,3411.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3416.0,3300.0,3865.0,2837.0,3687.0,2435.0,3385.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
377,ABRAM,1825.0,2728.0,2693.0,4813.0,2335.0,1902.0,2690.0,3822.0,4805.0,4813.0,3332.0,4813.0,4813.0,4333.0,4052.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
378,ABRAR,2228.0,2104.0,1683.0,1923.0,4023.0,3004.0,3362.0,2954.0,1962.0,2613.0,2629.0,2126.0,2276.0,4333.0,3385.0,1851.0,2070.0,2857.0,2254.0,1746.0,1552.0
382,ABSHIR,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,4813.0,4813.0,3651.0,2470.0,2254.0,2587.0,4813.0
384,ABU,651.0,825.0,897.0,730.0,818.0,903.0,534.0,751.0,754.0,743.0,811.0,596.0,668.0,711.0,582.0,565.0,599.0,445.0,417.0,473.0,468.0
385,ABU:BAKAR,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,3830.0,3865.0,3744.0,4813.0,4813.0,3385.0,3849.0,3651.0,4813.0,4813.0,3134.0,2501.0
386,ABU:BAKR,1548.0,1316.0,1097.0,1398.0,1050.0,1279.0,1223.0,1247.0,1507.0,1788.0,2199.0,1859.0,2276.0,2435.0,1744.0,1617.0,1410.0,1410.0,1253.0,1595.0,2142.0
390,ABUBACARR,3334.0,4702.0,4813.0,3040.0,4023.0,3373.0,4813.0,4685.0,4805.0,3830.0,4813.0,3744.0,4813.0,4813.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
391,ABUBAKAR,921.0,825.0,1013.0,861.0,790.0,903.0,837.0,931.0,793.0,701.0,878.0,795.0,684.0,698.0,764.0,872.0,875.0,746.0,869.0,617.0,1002.0
393,ABUBAKER,4813.0,3411.0,4813.0,3996.0,3478.0,3908.0,4813.0,2403.0,3039.0,2613.0,2629.0,3227.0,3687.0,2435.0,2538.0,4813.0,3651.0,1962.0,2005.0,4813.0,2142.0
395,ABUBAKR,921.0,1030.0,1013.0,861.0,870.0,950.0,765.0,850.0,1367.0,1087.0,1109.0,972.0,1085.0,1201.0,1224.0,1377.0,2070.0,1513.0,1322.0,1467.0,1703.0
397,ABUKAR,4813.0,4813.0,4813.0,4813.0,4023.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,4813.0,3849.0,3651.0,4813.0,2636.0,4813.0,3036.0
398,ABUL,4608.0,4813.0,4813.0,4813.0,4813.0,2707.0,4813.0,4813.0,4805.0,4647.0,4813.0,2126.0,4813.0,2435.0,2870.0,3208.0,2578.0,4813.0,1519.0,1379.0,1425.0
399,ABUZAR,4608.0,2488.0,3011.0,4812.0,4023.0,4813.0,2964.0,4813.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
402,ABYAN,4813.0,2728.0,4813.0,2734.0,1704.0,3004.0,1630.0,2954.0,1669.0,1909.0,4678.0,2318.0,2097.0,1885.0,2870.0,2754.0,4813.0,3467.0,4813.0,4813.0,4813.0
404,ACE,359.0,388.0,486.0,537.0,698.0,753.0,797.0,709.0,837.0,1158.0,970.0,1358.0,1457.0,1201.0,984.0,919.0,999.0,1629.0,2636.0,4813.0,3036.0
406,ACER,993.0,1587.0,1235.0,1812.0,1570.0,1786.0,1819.0,1796.0,1507.0,1788.0,1724.0,1981.0,1596.0,2435.0,1892.0,1716.0,1596.0,1962.0,3225.0,3134.0,4813.0
408,ACHILLE,2960.0,3937.0,4813.0,4812.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3744.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
410,ACHILLES,2228.0,3937.0,3959.0,2512.0,3079.0,3373.0,3895.0,4685.0,4805.0,2892.0,3332.0,4813.0,3158.0,4333.0,2870.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
415,ADA,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,3830.0,3865.0,4813.0,2775.0,4813.0,3385.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
416,ADAAM,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,4813.0,4685.0,3987.0,4647.0,4813.0,4813.0,4813.0,4333.0,4813.0,4813.0,4813.0,4813.0,2636.0,4813.0,3036.0
419,ADAM,34.0,39.0,38.0,36.0,37.0,38.0,39.0,40.0,39.0,38.0,39.0,34.0,32.0,26.0,26.0,26.0,24.0,18.0,17.0,16.0,20.0
421,ADAM:JUNIOR,4813.0,3937.0,4749.0,3449.0,3478.0,3004.0,3895.0,4685.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
422,ADAMA,4813.0,4813.0,4749.0,2734.0,4810.0,4813.0,4813.0,4813.0,4813.0,4647.0,4813.0,4813.0,3158.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,3134.0,4813.0
423,ADAMAS,1825.0,2266.0,1683.0,1812.0,1704.0,1586.0,1935.0,1920.0,4805.0,2613.0,4813.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
426,ADAN,1635.0,1745.0,1610.0,2172.0,1431.0,1511.0,1560.0,1116.0,1313.0,1158.0,1724.0,2544.0,1706.0,1506.0,1280.0,1534.0,1280.0,1326.0,1799.0,2220.0,1889.0
427,ADAR,4608.0,4813.0,3959.0,2734.0,4813.0,4747.0,3895.0,2403.0,4805.0,3830.0,3865.0,2126.0,3158.0,3095.0,3385.0,2418.0,4813.0,4813.0,4813.0,4813.0,4813.0
428,ADARSH,4608.0,3937.0,3011.0,4813.0,3478.0,4747.0,2964.0,3822.0,4813.0,3300.0,2941.0,2837.0,2507.0,3589.0,4813.0,3208.0,4813.0,2857.0,3225.0,4813.0,3036.0
429,ADAS,2682.0,1655.0,2693.0,2172.0,3478.0,1786.0,2248.0,2954.0,4805.0,4647.0,2941.0,3227.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
433,ADDISON,878.0,894.0,763.0,743.0,712.0,618.0,714.0,581.0,515.0,516.0,566.0,552.0,567.0,603.0,677.0,525.0,773.0,813.0,805.0,728.0,1552.0
438,ADEBAYO,4813.0,4813.0,4813.0,3996.0,4813.0,3908.0,4813.0,4685.0,4813.0,4813.0,4813.0,3227.0,4813.0,2741.0,4813.0,3849.0,4813.0,4813.0,4813.0,4813.0,2501.0
440,ADEBOWALE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4685.0,4813.0,4813.0,4678.0,4813.0,4813.0,3095.0,4052.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
442,ADEDAMOLA,3848.0,4702.0,4813.0,3996.0,4810.0,3373.0,3362.0,3822.0,4813.0,4813.0,2941.0,2837.0,3687.0,2435.0,3385.0,4813.0,4813.0,2470.0,2636.0,4813.0,1889.0
444,ADEDAYO,4608.0,4813.0,3011.0,4813.0,4813.0,4813.0,4813.0,4813.0,3039.0,4813.0,3865.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,2636.0,4813.0,4813.0
445,ADEDEJI,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3987.0,4813.0,3865.0,4813.0,4813.0,3589.0,4052.0,4813.0,4813.0,4813.0,3225.0,4813.0,4813.0
450,ADEEB,2960.0,2728.0,3011.0,2512.0,2175.0,2020.0,2690.0,2660.0,2458.0,3830.0,1801.0,1749.0,1511.0,2211.0,2538.0,2174.0,1878.0,1962.0,2005.0,1595.0,1330.0
451,ADEEL,2076.0,2728.0,3011.0,3040.0,2027.0,2707.0,1630.0,1617.0,1756.0,1688.0,1801.0,1067.0,1242.0,1014.0,1224.0,954.0,773.0,813.0,509.0,576.0,480.0
456,ADEL,4608.0,2104.0,1875.0,3449.0,2335.0,2319.0,1819.0,2216.0,1962.0,1688.0,2941.0,2126.0,2775.0,2211.0,1280.0,1377.0,1410.0,1629.0,1519.0,1078.0,1425.0
459,ADEM,1192.0,1253.0,1158.0,1068.0,928.0,1074.0,1117.0,872.0,805.0,929.0,918.0,848.0,894.0,883.0,653.0,1047.0,906.0,1092.0,869.0,751.0,710.0
461,ADEMIDE,4608.0,3937.0,3011.0,3040.0,4810.0,4813.0,3362.0,4813.0,4813.0,4647.0,4813.0,4813.0,4432.0,2435.0,3385.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
462,ADEMOLA,4813.0,4813.0,3412.0,3996.0,4813.0,3908.0,4632.0,4813.0,4805.0,4647.0,4678.0,1981.0,2097.0,2741.0,4052.0,3849.0,2070.0,1771.0,2636.0,3134.0,4813.0
463,ADEN,1019.0,908.0,851.0,943.0,774.0,927.0,730.0,709.0,704.0,615.0,397.0,396.0,500.0,883.0,711.0,653.0,576.0,642.0,611.0,686.0,710.0
467,ADEOLUWA,4813.0,4813.0,4749.0,4812.0,4813.0,4747.0,4813.0,3822.0,4813.0,4647.0,3865.0,4813.0,3158.0,4813.0,4052.0,4813.0,2578.0,2857.0,3225.0,4813.0,4813.0
471,ADETOKUNBO,4813.0,4813.0,4813.0,4812.0,4813.0,4813.0,4632.0,4813.0,3039.0,4813.0,4678.0,4813.0,3687.0,4813.0,2870.0,2418.0,4813.0,1962.0,4813.0,2220.0,4813.0
475,ADEWALE,4813.0,4702.0,4813.0,4813.0,4813.0,3908.0,4813.0,4813.0,4813.0,3300.0,3332.0,4813.0,3687.0,4813.0,4813.0,3849.0,4813.0,4813.0,4813.0,3134.0,3036.0
477,ADEYEMI,4813.0,4702.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4813.0,3865.0,4813.0,4813.0,3589.0,4813.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
479,ADHAM,3848.0,4702.0,2693.0,2324.0,4810.0,2319.0,4813.0,3822.0,4813.0,1600.0,1911.0,1981.0,1706.0,1756.0,2087.0,1456.0,1498.0,1962.0,1651.0,1286.0,1552.0
488,ADHRIT,4813.0,3411.0,3011.0,3449.0,4023.0,3908.0,2459.0,3822.0,3416.0,4647.0,4813.0,3744.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
491,ADHVIK,3334.0,3937.0,2693.0,3040.0,2804.0,4813.0,3362.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
492,ADI,3334.0,3937.0,2259.0,2734.0,2027.0,2707.0,2690.0,1920.0,2458.0,3300.0,2199.0,2126.0,1706.0,1885.0,1643.0,2418.0,3651.0,2189.0,3225.0,2220.0,4813.0
494,ADIB,4608.0,3411.0,4749.0,4813.0,4813.0,3373.0,4632.0,3822.0,4805.0,2613.0,4813.0,3227.0,4813.0,2741.0,3385.0,3208.0,3651.0,4813.0,4813.0,3134.0,3036.0
495,ADIE,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4527.0,4432.0,4333.0,4813.0,4813.0,4813.0,3467.0,3225.0,4813.0,4813.0
496,ADIEL,4813.0,4813.0,4749.0,3449.0,4813.0,4813.0,4632.0,4813.0,3987.0,4813.0,3332.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
497,ADIL,1150.0,825.0,870.0,818.0,765.0,740.0,684.0,666.0,542.0,615.0,615.0,530.0,404.0,384.0,330.0,301.0,283.0,235.0,278.0,231.0,249.0
499,ADIN,3848.0,4702.0,4813.0,4812.0,4810.0,4813.0,3362.0,4813.0,4805.0,4647.0,4813.0,4813.0,4813.0,3589.0,4813.0,3849.0,4813.0,2857.0,2254.0,1949.0,4813.0
501,ADISON,4813.0,4813.0,4813.0,4813.0,3478.0,3908.0,4813.0,2954.0,2721.0,2390.0,4678.0,4527.0,4813.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,3134.0,4813.0
502,ADIT,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4685.0,3987.0,4813.0,3865.0,4813.0,4432.0,3589.0,2538.0,3849.0,4813.0,4813.0,2636.0,4813.0,2501.0
504,ADITHYA,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,4813.0,2954.0,4805.0,2039.0,2941.0,2318.0,2775.0,2741.0,3385.0,2174.0,1878.0,4813.0,4813.0,4813.0,4813.0
505,ADITYA,1314.0,894.0,1013.0,818.0,1319.0,903.0,730.0,692.0,695.0,621.0,678.0,760.0,538.0,631.0,582.0,850.0,731.0,833.0,1033.0,1379.0,1330.0
506,ADIY,4813.0,4702.0,4749.0,4813.0,4813.0,4813.0,3895.0,4813.0,3987.0,4813.0,4813.0,2837.0,4813.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
508,ADIYAN,4608.0,2728.0,2693.0,2734.0,3079.0,3373.0,4813.0,2403.0,2721.0,4813.0,2629.0,4527.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
512,ADLEY,1230.0,1056.0,1382.0,2512.0,4810.0,2707.0,2459.0,2954.0,2458.0,3830.0,4678.0,3744.0,4813.0,4813.0,2870.0,4813.0,3009.0,4813.0,4813.0,4813.0,4813.0
513,ADNAAN,4608.0,4702.0,4813.0,3449.0,3079.0,4813.0,3895.0,4685.0,4805.0,3300.0,2036.0,1859.0,1403.0,4333.0,1892.0,1246.0,1077.0,1248.0,907.0,1027.0,751.0
514,ADNAN,944.0,798.0,897.0,644.0,597.0,656.0,744.0,720.0,634.0,671.0,615.0,617.0,500.0,532.0,624.0,445.0,384.0,401.0,337.0,347.0,381.0
515,ADOM,2228.0,4813.0,4813.0,3996.0,4813.0,4747.0,4813.0,4813.0,4805.0,4813.0,3865.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
516,ADOMAS,2076.0,2104.0,1610.0,1812.0,1704.0,1186.0,1421.0,1294.0,1852.0,4647.0,2199.0,4527.0,2507.0,3095.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
517,ADON,4813.0,4813.0,4813.0,4813.0,4813.0,3908.0,3362.0,4685.0,3039.0,3300.0,2941.0,4813.0,4813.0,4813.0,4052.0,2754.0,3651.0,2857.0,4813.0,4813.0,2501.0
518,ADONAI,2960.0,1439.0,2693.0,2172.0,2556.0,2150.0,2248.0,4813.0,2458.0,3830.0,4678.0,4813.0,4813.0,4813.0,2870.0,4813.0,4813.0,4813.0,4813.0,2587.0,4813.0
519,ADONAY,4813.0,3411.0,4749.0,3996.0,3079.0,3908.0,4813.0,4685.0,4813.0,4813.0,4813.0,4813.0,4432.0,4813.0,4813.0,3849.0,3009.0,4813.0,4813.0,4813.0,4813.0
521,ADONIS,962.0,1113.0,1097.0,1923.0,1363.0,2707.0,3895.0,3315.0,3987.0,2390.0,2629.0,2544.0,4432.0,4813.0,3385.0,3849.0,2578.0,1962.0,2254.0,2587.0,3036.0
524,ADRIAN,243.0,246.0,231.0,224.0,223.0,244.0,237.0,203.0,208.0,214.0,199.0,190.0,203.0,207.0,249.0,255.0,272.0,265.0,304.0,293.0,242.0
526,ADRIANO,2404.0,2104.0,2112.0,1923.0,4810.0,2319.0,1721.0,2954.0,1962.0,1788.0,1620.0,1649.0,2775.0,1756.0,1224.0,1851.0,1878.0,2470.0,2254.0,2587.0,3036.0
527,ADRIANS,2682.0,2266.0,3412.0,2734.0,3079.0,1673.0,1721.0,1247.0,1962.0,2194.0,2629.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
529,ADRIEL,829.0,1152.0,1235.0,1210.0,974.0,1159.0,1721.0,1247.0,1367.0,1688.0,1620.0,1175.0,1294.0,1666.0,2870.0,2754.0,2070.0,2470.0,2636.0,4813.0,4813.0
530,ADRIEN,2682.0,2104.0,2259.0,2734.0,2804.0,3004.0,2079.0,3822.0,2721.0,2039.0,2199.0,2544.0,1953.0,1666.0,2538.0,1991.0,2578.0,2470.0,1651.0,2220.0,2142.0
531,ADRIJUS,4813.0,4813.0,2693.0,2734.0,2556.0,4813.0,3895.0,3315.0,3416.0,2613.0,2941.0,2837.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
535,ADVAIT,3848.0,1986.0,3959.0,1812.0,4813.0,4813.0,2690.0,3315.0,4813.0,4813.0,2400.0,4527.0,4813.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
536,ADVAITH,3848.0,3411.0,3412.0,3996.0,3478.0,3908.0,3362.0,4813.0,4805.0,4813.0,2629.0,4813.0,2775.0,3589.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
537,ADVAY,2960.0,4702.0,3412.0,4813.0,4813.0,3908.0,2964.0,3822.0,4813.0,2892.0,2199.0,4813.0,3687.0,4813.0,3385.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
538,ADVIK,1379.0,1083.0,1382.0,2172.0,1187.0,1586.0,2690.0,2660.0,1756.0,1788.0,2629.0,4527.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
539,ADVIT,4813.0,4702.0,3412.0,3449.0,4810.0,4747.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
543,ADYAAN,2960.0,4813.0,2693.0,3996.0,3478.0,3373.0,2459.0,2216.0,4813.0,3830.0,3865.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
544,ADYAN,679.0,707.0,657.0,761.0,597.0,612.0,684.0,632.0,592.0,594.0,996.0,904.0,1048.0,1756.0,1744.0,1534.0,3009.0,4813.0,3225.0,4813.0,4813.0
545,AEDAN,2228.0,1869.0,1382.0,1339.0,1319.0,1327.0,1117.0,1462.0,1507.0,1600.0,942.0,1175.0,1024.0,1252.0,1084.0,1135.0,1222.0,710.0,1322.0,1467.0,1048.0
546,AEDDAN,4813.0,4813.0,4749.0,4812.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,4432.0,4333.0,3385.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
